Date,Close,Volume,MOM (1),MOM (3),ADX (14),ADX (20),WILLR,RSI (6),RSI (12),MACD,MACD (Signal),MACD (Historical),EMA (6),EMA (12),Conf. Time,Block Size,TXN Cost,Difficulty,TXNs per Day,Hash Rate (GH/s),Market Cap,Miners Revenue,TXNs per Block,Unique Addresses,Total BTC,TXN Fees,Trend
2017-06-10,2899.99,27434766.1166,77.66999999999962,216.95999999999958,49.32440292331999,44.798033970498906,-3.702665111270663,74.06113839916414,72.50718481417748,265.37638874155664,240.96848968121998,24.40789906033666,2774.151145423973,2634.110500812763,15.62,0.97,23.47,678760110082.0,282184.0,5094943.56,46320881411.3,6408509.03,1868.76,571964.0,16382325.0,1288092.36,1.0
2017-06-09,2822.32,22701156.2423,16.320000000000164,-58.41999999999962,48.76681799063662,44.30500034201167,-10.219759926131102,70.26060331122319,70.54300798591856,259.53513265090805,234.8665149161358,24.668617734772255,2723.815603593562,2585.7687736878106,17.05,0.96,23.2,678760110082.0,307377.0,5567322.43,45750548628.4,6905690.49,1862.89,609712.0,16380437.5,1371335.9,1.0
2017-06-08,2806.0,36430027.3017,122.9699999999998,108.0,48.314248617987566,43.86412098674219,-11.726685133887349,69.47753612403692,70.13200427843638,256.21272749301215,228.69936048244273,27.513367010569425,2684.413845030987,2542.759459812867,19.3,0.99,21.42,678760110082.0,339720.0,5567322.43,43647073231.3,7060707.82,2058.9,657364.0,16378375.0,1780519.03,1.0
2017-06-07,2683.03,47205426.4401,-197.70999999999958,152.76000000000022,48.00623959533808,43.49461378688121,-23.081255771006443,63.4314824281373,66.9466050286433,249.9070725097631,221.8210187298004,28.086053779962725,2635.779383043382,2494.8975434152067,16.92,0.99,23.25,678760110082.0,297416.0,5094943.56,47218046131.7,6705146.0,1969.64,617593.0,16376312.5,1474348.25,1.0
2017-06-06,2880.74,75249106.7769,182.73999999999978,339.7999999999997,47.67453757094633,43.10565883965912,-4.825484764542956,86.34830809182047,79.43172395601509,250.74433364009246,214.7995052848097,35.944828355282766,2616.879136260735,2460.6916422179715,10.8,0.96,23.5,678760110082.0,289930.0,5533581.08,44183337149.2,6586584.01,1767.86,576032.0,16374425.0,1282881.03,-1.0
2017-06-05,2698.0,31919212.3172,167.73000000000002,209.05999999999995,46.5154878892094,42.28254742776922,-6.823425997143162,81.08464918586678,75.57187106773586,228.03532026622088,205.813298195989,22.222022070231873,2511.334790765029,2384.31921353033,16.57,0.98,23.21,628336862171.0,266044.0,5432357.04,41195730259.8,5967104.6,1652.44,537387.0,16372375.0,1112132.31,1.0
2017-06-04,2530.27,22263365.0539,-10.670000000000073,116.63999999999987,45.95303863660664,41.800381452456165,-25.25326887155257,73.1729424401051,70.9916748904943,214.33973853787938,200.25779267843103,14.081945859448354,2436.668707071041,2327.2863432631175,11.03,0.98,24.36,595921917085.0,305320.0,5687700.32,41347691234.0,7190853.4,1590.2,601583.0,16370362.5,1378176.82,1.0
2017-06-03,2540.94,27295110.6448,52.0,242.92999999999984,45.849865369395275,41.55734820592196,-24.0808702340402,74.83221139215902,71.77644222157458,210.8194907531547,196.73730621356896,14.08218453958574,2399.228189899457,2290.3802238564117,12.76,0.98,20.67,595921917085.0,271539.0,4325022.11,40038367306.7,5437774.58,1859.85,534561.0,16367962.5,1150058.57,-1.0
2017-06-02,2488.94,30186115.4552,75.30999999999995,285.42999999999984,45.73875569701381,41.30152373588596,-29.794528073838027,72.2793492243541,70.31025182572527,202.17350916969644,193.2167600786725,8.956749091023937,2342.54346585924,2244.823900921214,15.07,0.97,20.21,595921917085.0,319709.0,5035984.66,39266335456.5,6245228.67,1880.64,610354.0,16366137.5,1365337.13,1.0
2017-06-01,2413.63,43990417.8713,115.61999999999989,121.5300000000002,46.01631977833922,41.23903964912322,-38.0694429183606,68.41241493469025,68.11097120513988,193.49193254252327,190.9775728059165,2.514359736606764,2283.984852202936,2200.439155634162,16.82,0.97,18.62,595921917085.0,321634.0,4858244.02,37407051147.5,5808558.07,1961.18,614126.0,16364012.5,1303942.09,1.0
2017-05-31,2298.01,36862481.1261,94.5,119.20000000000027,46.458204788620364,41.247153915303066,-46.4986868188816,61.55034981884666,64.39972999715758,187.2645829923124,190.3489828717648,-3.0843998794524055,2232.1267930841104,2161.6771839312823,13.92,0.98,18.18,595921917085.0,347961.0,5302595.61,36637793849.6,6132063.83,1943.91,634488.0,16361962.5,1317521.33,1.0
2017-05-30,2203.51,31434633.5759,-88.58999999999969,161.51000000000022,47.51315872329669,41.55129616458912,-51.05908686438732,54.87321037227525,60.999070668258014,188.364590177428,191.1200828416279,-2.755492664199892,2205.7735103177542,2136.8893991915156,10.71,0.97,16.85,595921917085.0,321638.0,4473139.31,37233600371.1,5260813.81,2130.05,594355.0,16359725.0,1126368.15,1.0
2017-05-29,2292.1,27376000.7138,113.28999999999996,12.279999999999745,48.59310397723574,41.84113960318639,-41.82754182754183,63.48608778022121,66.45408437812075,196.65056894566715,191.80895600767786,4.841612937989282,2206.6789144448558,2124.776562680882,9.78,0.97,17.67,595921917085.0,308143.0,4887867.46,35872423567.0,5262057.42,1867.53,592662.0,16357837.5,924308.57,-1.0
2017-05-28,2178.81,33655092.7193,136.80999999999995,-113.72000000000025,49.75612194301626,42.14623795960457,-51.95284570284571,56.151650968587916,62.52559393933339,195.34604629791943,190.59855277318053,4.7474935247389,2172.510480222798,2094.3541195319513,17.0,0.99,15.95,595921917085.0,331914.0,4976737.78,32941397092.7,5121736.68,1975.67,651462.0,16355775.0,1065087.24,1.0
2017-05-27,2042.0,54113571.7812,-237.82000000000016,-378.28999999999996,51.16621536974085,42.550769184143256,-64.18025168025169,45.042515256832594,56.94401185059307,202.37458580864222,189.41167939199582,12.962906416646405,2169.990672311917,2078.9985049013967,15.36,0.95,15.8,595921917085.0,333340.0,4532386.19,36173950629.2,5119620.43,2178.69,641520.0,16353675.0,1039178.43,1.0
2017-05-26,2279.82,66466402.5824,-12.710000000000036,15.590000000000146,52.68477752159809,42.97659152576293,-41.45204722778428,71.15818559976212,74.66466097274457,222.33167317238508,186.1709527878342,36.16072038455087,2221.186941236684,2085.72550579256,11.69,0.97,17.29,595921917085.0,350114.0,4828620.58,39035030222.5,5871333.85,2147.93,659055.0,16351762.5,1190928.11,-1.0
2017-05-25,2292.53,83028907.0488,-127.75999999999976,192.5600000000004,52.46938480016313,42.364987037449076,-40.35507146309464,73.04435694770113,75.8205796485506,220.3558585250546,177.1307726916965,43.225085833358094,2197.7337177313575,2050.4355977548435,18.0,0.97,16.84,595921917085.0,338642.0,4562009.63,38899164896.7,5524488.08,2198.97,631835.0,16349725.0,1125215.97,-1.0
2017-05-24,2420.29,52782234.6848,156.05999999999995,402.74,50.44504798590761,40.725014660369624,-6.981790091901537,93.89175389976359,88.43601151340799,213.33471534209752,166.32450123335698,47.01021410874054,2159.8152048239003,2006.4184337102695,10.76,0.97,15.97,584152236545.0,367710.0,4976737.78,37399030238.0,5668946.09,2188.75,687290.0,16347800.0,1071525.9,-1.0
2017-05-23,2264.23,31139771.5235,164.26000000000022,250.24,48.781966756104374,39.34945443950407,-1.5990141639694722,91.39049374337212,85.7883110295986,188.26184218360186,154.57194770617184,33.689894477430016,2055.6252867534604,1931.1690580212276,11.36,0.96,14.23,559970892890.0,327868.0,4064100.39,34173338961.4,4499105.29,2245.67,604610.0,16345700.0,850142.83,1.0
2017-05-22,2099.97,34535101.5331,82.41999999999985,141.9699999999998,47.59175568647171,38.27816984624494,-20.730505024806057,86.56504815818889,81.7586342771136,169.41113001136046,146.14947408681434,23.26165592454612,1972.1834014548442,1870.6125231159963,10.23,0.99,13.74,559970892890.0,326057.0,4091936.69,33448303438.3,4331490.18,2218.07,608719.0,16343875.0,721993.73,1.0
2017-05-21,2017.55,13647083.7418,3.5599999999999454,138.55999999999995,46.47335341426038,37.24885033738804,-8.955634619542817,82.45271053987352,79.02283999654742,159.61125912953435,140.3340601056778,19.277199023856554,1921.068762036782,1828.911163682541,19.32,0.96,14.25,559970892890.0,352805.0,4592990.17,33548728731.4,4862316.83,2138.21,646325.0,16342037.5,796023.68,1.0
2017-05-20,2013.99,24248476.4862,55.99000000000001,231.0,46.02737269939011,36.60375084717834,-1.4133064516129015,82.25722695824649,78.89752927810551,153.17329652575586,135.51476034971364,17.65853617604222,1882.4762668514948,1794.613193443003,11.88,0.97,15.3,559970892890.0,319502.0,4565153.86,32051195727.7,4746879.57,1948.18,633617.0,16339975.0,868584.68,1.0
2017-05-19,1958.0,27218796.9176,79.00999999999999,257.99,45.785093485740525,36.05651728851729,-2.57855007634573,79.22370147524431,76.90887880201952,143.09061267110383,131.1001263057031,11.990486365400727,1829.8707735920927,1754.7265013417307,12.08,0.97,14.24,559970892890.0,288904.0,3952755.17,31027073784.8,3986174.98,2034.53,570189.0,16337925.0,744481.15,1.0
2017-05-18,1878.99,21766168.1252,96.0,173.51,45.83167196903077,35.649339059768835,-3.277078085642315,73.99530877002664,73.70327495174006,133.84092363958644,128.10250471435293,5.738418925233503,1778.61908302893,1717.7676834038634,13.9,0.98,13.79,559970892890.0,317527.0,4314627.13,29527347103.8,4241263.69,2048.56,591515.0,16336150.0,878322.26,1.0
2017-05-17,1782.99,31598676.8747,82.98000000000002,-1.009999999999991,46.4912603021641,35.5473272107257,-24.38375162170626,65.1035080986465,68.89360699314851,128.13283438641952,126.66789998304455,1.4649344033749685,1738.4707162405018,1688.4545349318387,13.69,0.97,14.81,559970892890.0,233977.0,3674392.13,28405717823.9,3356331.71,1772.55,453290.0,16334212.5,597199.24,1.0
2017-05-16,1700.01,28255380.0189,-5.470000000000027,-76.88000000000011,47.52590761216703,35.609967441576664,-41.648227688836826,53.69994829654077,63.62167548758462,128.75803196675656,126.3016663822008,2.456365584555755,1720.6630027367025,1671.2662685558093,10.03,0.97,12.83,559970892890.0,329229.0,4732171.69,28143078402.2,4090703.34,1936.64,636246.0,16332562.5,563985.94,1.0
2017-05-15,1705.48,22951575.7929,-78.51999999999998,13.970000000000027,49.453292187838755,36.091797268025275,-37.007936507936506,54.68154272090189,64.27997133237854,136.13204004977933,125.68757498606186,10.444465063717473,1728.9242038313835,1666.0401355659565,13.28,0.97,11.29,559970892890.0,369098.0,4565153.86,29008025583.5,4018027.92,2250.59,691330.0,16330437.5,528411.92,-1.0
2017-05-14,1784.0,8585557.3932,7.1099999999999,-44.450000000000045,50.85216885205365,36.2318036011113,-19.6085551399833,69.98433910065394,74.41110834411356,143.00690796593176,123.07645872013249,19.930449245799267,1738.301885363937,1658.869251123403,13.48,0.95,12.24,559970892890.0,329266.0,4398136.04,28932596583.1,3885820.58,2083.96,623293.0,16328387.5,533692.38,-1.0
2017-05-13,1776.89,17797259.4555,85.38000000000011,4.310000000000173,51.06375716372849,35.690520187041116,-19.97327873403663,69.33681586755446,74.07190994833628,141.70687526304368,118.09384640868268,23.613028854361005,1720.0226395095117,1636.1182058731126,19.02,0.95,12.16,559970892890.0,317698.0,4286790.82,28089241688.4,3731717.86,2062.97,600568.0,16326412.5,554081.09,1.0
2017-05-12,1691.51,29856372.5419,-136.94000000000005,-28.769999999999982,51.498769774937124,35.23374045029145,-34.787965019433656,60.89477282606084,69.6422560292725,138.71029715480404,112.19058919509243,26.51970795971161,1697.2756953133162,1610.5233342136785,13.84,0.96,12.15,559970892890.0,294743.0,3757901.04,29726737675.1,3468076.52,2183.28,568521.0,16324487.5,509112.95,1.0
2017-05-11,1828.45,26997283.1085,55.87000000000012,178.91000000000008,50.99263855781641,34.23828291600081,-10.716694772344006,96.34931342482166,93.00265310909943,141.56120586530847,105.56066220516453,36.00054366014393,1699.5819734386425,1595.7984858888929,17.44,0.96,12.19,555092980097.0,311391.0,4119773.0,28775239681.5,3665040.51,2103.99,592447.0,16322800.0,534621.62,-1.0
2017-05-10,1772.58,19697560.663,52.299999999999955,218.56999999999994,48.159476761427186,32.02143066374595,-4.247756328430335,95.44829659103206,91.99892650390662,129.1979481704932,96.56052629012855,32.63742188036464,1648.0347628140996,1553.4982105959643,10.61,0.98,11.58,521974519553.0,332879.0,4021861.58,28093005954.4,3715393.61,2147.6,621156.0,16320950.0,521483.13,1.0
2017-05-09,1720.28,28741490.6425,70.74000000000001,162.26,45.3137590479198,29.89196046607635,-8.098506257569664,94.36300085525018,90.87585128838373,117.22727455753989,88.4011708200374,28.826103737502493,1598.2166679397396,1513.6651579770487,14.27,0.96,11.53,521974519553.0,365096.0,4670548.93,26773285640.5,4062173.2,2028.31,691480.0,16319012.5,519173.22,1.0
2017-05-08,1649.54,30652223.0569,95.52999999999997,134.63999999999987,42.335622225597156,27.73286985286823,-1.0995284189625374,92.29123240994024,88.95335351726324,105.56830897071518,81.19464488566177,24.373664085053406,1549.3913351156355,1476.0988230637847,15.4,0.96,11.49,521974519553.0,316011.0,4333231.51,25060400380.2,3505619.68,1892.28,581369.0,16316762.5,425490.46,1.0
2017-05-07,1554.01,11809645.3343,-4.009999999999991,16.779999999999973,39.47763807511816,25.774245412547003,-17.737333230508213,86.85394764006854,85.0553114708747,96.35430840032154,75.10122886439842,21.25307953592312,1509.3318691618897,1444.5640636208366,15.63,0.96,10.3,521974519553.0,363022.0,4359179.0,25457585279.7,3610789.2,2160.84,677421.0,16314675.0,462776.61,1.0
2017-05-06,1558.02,12179087.2645,43.11999999999989,54.799999999999955,36.846552808077526,24.071687088654706,-16.264170775044427,89.0510978742345,86.22607918104742,92.91906682283252,69.78795898041764,23.131107842414877,1491.4606168266455,1424.6648024609888,13.25,0.96,10.75,521974519553.0,267193.0,3347226.73,25012643352.8,2779169.81,2071.26,523629.0,16312575.0,400678.37,-1.0
2017-05-05,1514.9,24257672.4976,-22.329999999999927,67.15000000000009,34.01307636664915,22.279520431925967,-25.497040164147048,85.84159608227313,84.06386843191328,86.77460841923266,64.00518201981393,22.769426399418734,1464.8368635573038,1400.4184029084413,11.76,0.97,10.23,521974519553.0,354737.0,4359179.0,24601696289.9,3500746.02,2111.52,676230.0,16310962.5,463189.99,1.0
2017-05-04,1537.23,30115422.5808,34.00999999999999,146.37000000000012,30.961640198957063,20.39302921431677,-20.230654937383544,98.2733214814902,90.83253776276864,82.06026902526696,58.31282541995925,23.74744360530771,1444.8116089802252,1379.6035670736123,18.57,0.99,9.69,521974519553.0,295149.0,3425069.22,24586863671.3,2760373.22,2235.97,547221.0,16308862.5,372889.6,-1.0
2017-05-03,1503.22,16380266.8432,55.47000000000003,153.01,27.67547817221173,18.407248985254455,-4.04365379762804,97.88446372749861,89.67145728011424,72.57585374023802,52.37596451863233,20.199889221605687,1407.8442525723153,1350.944215632451,9.73,0.98,9.79,521974519553.0,333161.0,4099704.06,23679316586.5,3149553.46,2108.61,609090.0,16307212.5,395951.67,1.0
2017-05-02,1447.75,12836209.7667,56.8900000000001,114.75,24.82258903807565,16.836110051047918,-11.647756487162793,96.95128016115765,87.2588625899549,62.877478540215634,47.325992213230904,15.55148632698473,1369.6939536012414,1323.2577093838056,14.75,0.97,10.1,521974519553.0,294786.0,3892124.11,23107339286.3,2878277.98,1965.24,542847.0,16305237.5,322759.5,1.0
2017-05-01,1390.86,11923132.2236,40.649999999999864,60.159999999999854,22.054531840522746,15.392843719448527,-13.708090744830399,95.10637658001976,83.67355781770995,55.23209814251118,43.43812063148472,11.793977511026455,1338.471535041738,1300.6227474535883,14.5,0.97,10.03,521974519553.0,281489.0,3918071.61,22058522827.6,2720215.54,1864.16,526652.0,16303362.5,269664.13,1.0
2017-04-30,1350.21,4718587.8143,17.210000000000036,18.680000000000064,19.701391453365186,14.279200973111802,-2.9692307692307507,92.3497776322129,79.98444879920706,50.462873007368444,40.489626253728105,9.973246753640339,1317.5161490584333,1284.2159742633316,9.86,0.97,9.46,521974519553.0,341319.0,4488916.48,21762127405.3,3119178.52,1972.94,634025.0,16301475.0,342257.22,1.0
2017-04-29,1333.0,5226089.4466699995,2.2999999999999545,45.00999999999999,18.28749015394298,13.74178576796325,-7.116028829560443,90.45227702246044,78.06052471712927,47.780511136588075,37.99631456531802,9.784196571270051,1304.4386086818065,1272.2170604930284,13.5,0.99,8.5,521974519553.0,305271.0,3528859.19,21699183920.8,2501502.23,2244.63,582826.0,16299312.5,332403.17,1.0
2017-04-28,1330.7,10882526.4003,-0.8299999999999272,61.700000000000045,17.040064402654114,13.318308472267603,-8.283423002740808,90.1810463537784,77.79909834622792,45.41414364135085,35.55026542250051,9.863878218850338,1293.014052154529,1261.1656169463063,20.25,0.96,9.45,521839702599.0,297884.0,3814281.63,21926056741.3,2725014.34,2026.42,554691.0,16297612.5,345012.39,1.0
2017-04-27,1331.53,8810060.90602,43.539999999999964,77.95000000000005,15.696682824343023,12.872542897851133,-5.24447555244476,90.9580970630243,78.10697351517125,41.96741067628295,33.08429586778792,8.88311480849503,1277.9396730163407,1248.5230018456348,17.97,0.97,8.47,520808749422.0,334471.0,3961100.13,21332959973.3,2740621.52,2186.08,606556.0,16295775.0,332309.26,-1.0
2017-04-26,1287.99,11266221.1625,18.99000000000001,46.0,14.34688286739725,12.45429939863864,-22.227513227513224,85.49415249045396,72.96180553683851,36.87318190012297,30.863517165664163,6.009664734458809,1256.503542222877,1233.430820363023,24.67,0.96,8.34,520808749422.0,325387.0,3831652.41,20846606998.6,2615123.62,2198.56,580200.0,16293862.5,347524.06,1.0
2017-04-25,1269.0,6651231.26536,15.420000000000073,35.799999999999955,13.123658403786829,12.135352437361236,-7.913669064748202,81.4114557983207,70.15784486104288,34.26791998000408,29.36110098204946,4.90681899795462,1243.9089591120278,1223.5109695199362,11.8,0.96,9.85,520808749422.0,222671.0,3210303.37,20575227796.6,2119150.85,1795.73,449880.0,16292012.5,237376.94,1.0
2017-04-24,1253.58,3788507.31897,11.589999999999918,9.970000000000027,12.931191830058955,12.357083062147371,-0.37168141592926796,77.03840870100002,67.6616222720609,32.37774320225253,28.134396232560807,4.243346969691725,1233.8725427568388,1215.2402367053792,14.3,0.94,11.52,520808749422.0,245039.0,3961100.13,22086609057.5,2732614.89,1601.56,490003.0,16290462.5,230042.78,1.0
2017-04-23,1241.99,3219987.14271,8.789999999999964,7.7999999999999545,13.454930436959156,12.923019760726689,-9.279554437657145,73.07025127237372,65.68391813650184,31.064277668434897,27.073559490137875,3.9907181782970227,1225.9895598595742,1208.2693706518116,14.47,0.97,9.99,520808749422.0,268712.0,3753983.78,21952078835.0,2596344.05,1853.18,530089.0,16288550.0,243044.91,1.0
2017-04-22,1233.2,5126960.21473,-10.409999999999854,29.220000000000027,14.16748037622101,13.584620385682154,-17.175709665828155,69.7682742797994,64.16012337440038,30.11604671191253,26.075879945563617,4.040166766348914,1219.589383803404,1202.1383471339593,14.87,0.97,9.35,520808749422.0,330354.0,4323553.74,21588070556.2,2983037.75,1978.16,612635.0,16286737.5,323937.71,1.0
2017-04-21,1243.61,6236859.58189,9.419999999999845,41.02999999999997,14.986900140390803,14.294777651505072,-7.824290334171795,79.37325608669235,67.40968181616466,29.3626894297779,25.065838253976388,4.296851175801514,1214.1451373247655,1196.4907738855884,12.15,0.97,9.44,520808749422.0,269625.0,3598646.52,21072337100.0,2456659.0,1939.74,491206.0,16284650.0,297513.72,-1.0
2017-04-20,1234.19,7302307.33493,30.210000000000036,57.65000000000009,14.820510383806509,14.624670952543662,-9.418740279937834,76.98384873171433,65.98046146309684,26.914110652511,23.99162546002601,2.922485192484988,1202.3591922546718,1187.9236418647863,11.11,0.98,8.16,520808749422.0,310104.0,3702204.7,20638607437.5,2444373.75,2168.55,566248.0,16282925.0,265578.46,1.0
2017-04-19,1203.98,7247878.76326,1.400000000000091,41.67000000000007,14.849399738623115,15.07049033544495,-26.43702451394754,66.66337180449493,60.94554279648258,24.356483040035528,23.261004161904765,1.0954788781307627,1189.6268691565406,1179.5115767492928,16.57,0.95,8.55,520808749422.0,303091.0,3779873.33,20637969895.0,2500974.79,2075.96,553138.0,16281137.5,279134.23,1.0
2017-04-18,1202.58,6636782.79318,26.039999999999964,29.12999999999988,15.792731313476224,15.771628973363454,-22.38983050847464,66.07592142474705,60.698448634573325,23.81367131589377,22.987134442372074,0.8265368735216967,1183.885616819157,1175.0627725218915,11.81,0.93,9.63,520808749422.0,245184.0,3572756.98,20183091637.5,2278752.39,1776.69,469209.0,16279312.5,224067.0,1.0
2017-04-17,1176.54,4210491.80989,14.230000000000018,6.2000000000000455,16.80862685562573,16.509669644856615,-44.4576271186441,53.32807068945669,55.946194077503606,22.917010950666963,22.780500223991652,0.1365107266753114,1176.4078635468197,1170.0596402531446,9.26,0.92,11.36,520808749422.0,211829.0,3779873.33,19756107948.8,2320594.39,1450.88,429263.0,16277587.5,192803.86,1.0
2017-04-16,1162.31,3094769.4637700003,-11.1400000000001,-10.600000000000136,17.807652319332323,17.06780280088889,-43.642431778025056,43.69248964132198,53.1057589644649,24.090553379767698,22.746372542322824,1.344180837444874,1176.3550089655478,1168.8813930264437,16.09,0.99,9.2,520808749422.0,271976.0,3909321.04,19498363475.0,2416965.0,1801.16,520821.0,16275762.5,242681.72,1.0
2017-04-15,1173.45,2128067.8193,3.1100000000001273,-38.72000000000003,18.497836865530356,17.487237411789426,-34.18251184542487,50.493196664712634,55.682133733706486,26.686884940114396,22.410327332961607,4.276557607152789,1181.973012551767,1170.0761917585244,15.91,0.99,8.19,520808749422.0,290208.0,3598646.52,19626308325.0,2292003.0,2087.82,558990.0,16273887.5,283994.26,-1.0
2017-04-14,1170.34,10475652.876,-2.5700000000001637,-48.65000000000009,19.617665225531145,18.089725917967495,-35.05019120458898,48.63314857778804,55.125001219587645,28.478320714373467,21.341187931173412,7.137132783200055,1185.3822175724736,1169.4627720782562,13.18,0.97,9.38,517807877352.0,228679.0,3287972.0,19349213565.0,2072006.74,1800.62,449521.0,16272150.0,257639.5,1.0
2017-04-13,1172.91,8410788.791819999,-39.25999999999999,-36.33999999999992,20.82363422860892,18.72392434552336,-28.38993774358452,49.92486650726098,55.654991562835434,30.667268619491097,19.556904735373397,11.1103638841177,1191.399104601463,1169.3032760924846,16.3,0.98,8.79,499635929816.0,278093.0,3526859.22,20033943606.2,2357939.5,1958.4,548651.0,16270562.5,261226.71,-1.0
2017-04-12,1212.17,4224875.8027099995,-6.819999999999936,5.970000000000027,22.122370078077292,19.39150163768743,-7.9439252336448245,75.42891159012893,64.31366164017058,32.753420038467084,16.77931376434397,15.974106274123113,1198.7947464420483,1168.6475081093,15.55,0.96,9.3,499635929816.0,307893.0,4147785.14,20153773955.0,2769337.39,1843.67,582103.0,16268787.5,280398.26,-1.0
2017-04-11,1218.99,4229830.76308,9.740000000000009,34.960000000000036,22.370964911127675,19.998516165263478,-4.5326933526535,81.45241190349957,65.94742993710095,30.94231264903692,12.785787195813194,18.15652545322373,1193.4446450188677,1160.7343277655364,15.17,0.91,9.03,499635929816.0,275496.0,3675881.44,19759160490.0,2406320.7,1861.45,548200.0,16266700.0,241281.9,-1.0
2017-04-10,1209.25,4416613.8669300005,3.0499999999999545,18.589999999999918,22.63868242364347,20.63747882586985,-4.944457575041377,79.50453152906461,64.77601226794356,27.4862110334509,8.246655832507262,19.239555200943638,1183.2265030264148,1150.1423873592703,7.59,0.92,11.02,499635929816.0,238286.0,3949088.84,19815481983.8,2532236.54,1498.65,489532.0,16264862.5,204747.24,1.0
2017-04-09,1206.2,5764973.9073,22.170000000000073,15.350000000000136,23.109465268426085,21.401528723252248,-4.042891785389456,78.92702031149909,64.42472495648657,23.666878265434434,3.4367670322713506,20.230111233163083,1172.8171042369806,1139.3955486973193,13.64,0.97,9.83,499635929816.0,226959.0,3402674.03,19268254300.0,2143895.6,1656.63,468193.0,16262875.0,203327.1,1.0
2017-04-08,1184.03,3224244.36142,-6.630000000000109,49.450000000000045,23.670221430711923,22.233002827285908,-6.794464609800373,74.58999528565788,61.89244123609537,18.758320757669026,-1.620760776019421,20.379081533688446,1159.4639459317727,1127.2492848241047,15.65,0.97,9.09,499635929816.0,295463.0,4023599.95,19415828025.0,2599338.0,1823.84,542131.0,16261162.5,268825.27,1.0
2017-04-07,1190.66,6486716.49642,-0.1899999999998272,47.66000000000008,24.64061063939616,23.294050332535576,-3.650175427302256,78.62254437764228,63.12418147886658,14.477677236737009,-6.715531159441533,21.19320839617854,1149.6375243044818,1116.9255184284875,11.53,0.97,8.51,499635929816.0,290465.0,3651044.4,19525598223.8,2391592.35,1975.95,548639.0,16259137.5,266263.27,-1.0
2017-04-06,1190.85,10690571.4343,56.26999999999998,46.07999999999993,25.46585760355257,24.31827322288793,-3.3931105663785273,78.72418471119983,63.15719986912137,8.128380564758345,-12.01383325848617,20.142213823244514,1133.2285340262745,1103.5192490518489,20.62,0.96,8.11,499635929816.0,316555.0,4023599.95,18469918530.0,2485786.79,1954.04,577216.0,16257300.0,268458.85,-1.0
2017-04-05,1134.58,6299621.44774,-8.420000000000073,56.569999999999936,26.36527354462982,25.402003305209927,-10.438144329896957,68.75560873653724,57.059566397617715,-0.11320726841836404,-17.0493867142973,16.936179445878935,1110.1799476367842,1087.6409306976395,11.58,0.97,7.85,499635929816.0,256015.0,3104629.59,18537515610.0,1939250.2,2048.11,496730.0,16255275.0,228425.36,1.0
2017-04-04,1143.0,8471842.703569999,-1.7699999999999818,59.059999999999945,28.361114495068332,26.40904442678921,-7.337997054491923,73.02193619610581,58.38499565518872,-4.901514542495761,-21.283431575767032,16.38191703327127,1100.419926691498,1079.1065544608468,8.18,0.87,9.59,499635929816.0,288141.0,4371318.47,18556863561.2,2669294.6,1637.16,564024.0,16253712.5,252360.44,-1.0
2017-04-03,1144.77,12487637.6295,66.75999999999999,74.46000000000004,30.352622197059283,27.537793353361103,-2.7736218206928376,73.82440085474745,58.647508322932126,-11.799150160790987,-25.378910834084852,13.579760673293865,1083.3878973680971,1067.489564362819,12.62,0.82,9.76,499635929816.0,244203.0,3924251.81,17970922522.5,2296746.6,1545.58,501562.0,16251512.5,199858.31,-1.0
2017-04-02,1078.01,8274688.322919999,-5.930000000000064,44.309999999999945,32.67395485213235,28.622271252826387,-17.606037869091267,60.01224798953962,51.03579918650053,-20.611635620349034,-28.773851002408318,8.162215382059284,1058.835056315336,1053.4385760651498,21.17,0.96,7.84,499635929816.0,255871.0,3278488.85,17720120643.8,1942180.5,1938.41,502790.0,16249537.5,207895.79,1.0
2017-04-01,1083.94,5617315.774569999,13.63000000000011,47.98000000000002,34.124136492764194,29.242191382248784,-14.988745200158903,62.45154714932647,51.81233859564964,-24.76238417970717,-30.81440484792314,6.05202066821597,1051.1650788414704,1048.9710444406317,20.47,0.96,7.93,499635929816.0,259403.0,3352999.96,17563966387.5,1987418.5,1921.5,489451.0,16247887.5,234876.44,-1.0
2017-03-31,1070.31,12711331.6219,36.6099999999999,26.319999999999936,35.621505584206666,29.86333990812784,-21.004546056406465,59.281411846069545,50.21635708598316,-30.303850389219406,-32.32741001497713,2.023559625757727,1038.0551103780585,1042.6130525207466,12.19,0.96,8.11,482855238677.0,288788.0,4073274.03,16896048000.0,2262000.0,1760.9,521047.0,16246200.0,211540.66,1.0
2017-03-30,1033.7,8919386.178639999,-2.259999999999991,-6.220000000000027,36.90082164828127,30.353033656621342,-49.49627527492017,49.79356237359745,45.796207225822066,-35.548211254608304,-32.83329992141656,-2.7149113331917434,1025.153154529282,1037.577243888155,19.67,0.97,7.09,475705205061.0,283931.0,3263345.89,16879296265.0,1943116.99,2057.47,534779.0,16244150.0,221261.58,1.0
2017-03-29,1035.96,9675900.397780001,-8.029999999999973,75.96000000000004,37.61491879095768,30.544284472486574,-60.658814568996,50.39766814014733,46.02746028268749,-37.997294231819296,-32.15457208811863,-5.842722143700669,1021.7344163409945,1038.282197322365,10.69,0.98,7.71,475705205061.0,294001.0,3665352.27,16971709882.5,2192722.65,1896.78,553956.0,16242425.0,243693.42,-1.0
